Driver,LapNumber,LapTime,IsPersonalBest,LapStartTime_seconds,LapFinishTime_seconds,LapStartTime_KST,LapFinishTime_KST
LEC,5.0,0 days 00:01:38.131000,False,3991.152,4089.283,2024-03-03 01:06:31.152,2024-03-03 01:08:09.283
LEC,6.0,0 days 00:01:37.782000,False,4089.283,4187.065,2024-03-03 01:08:09.283,2024-03-03 01:09:47.064
LEC,7.0,0 days 00:01:38.957000,False,4187.065,4286.022,2024-03-03 01:09:47.064,2024-03-03 01:11:26.022
LEC,8.0,0 days 00:01:38.136000,False,4286.022,4384.158,2024-03-03 01:11:26.022,2024-03-03 01:13:04.158
LEC,9.0,0 days 00:01:37.844000,False,4384.158,4482.002,2024-03-03 01:13:04.158,2024-03-03 01:14:42.002
LEC,10.0,0 days 00:01:37.884000,False,4482.002,4579.886,2024-03-03 01:14:42.002,2024-03-03 01:16:19.886
LEC,11.0,0 days 00:01:41.737000,False,4579.886,4681.623,2024-03-03 01:16:19.886,2024-03-03 01:18:01.623
LEC,12.0,0 days 00:01:57.471000,False,4681.623,4799.094,2024-03-03 01:18:01.623,2024-03-03 01:19:59.094
LEC,13.0,0 days 00:01:36.432000,True,4799.094,4895.526,2024-03-03 01:19:59.094,2024-03-03 01:21:35.526
LEC,14.0,0 days 00:01:36.756000,False,4895.526,4992.282,2024-03-03 01:21:35.526,2024-03-03 01:23:12.282
LEC,15.0,0 days 00:01:36.813000,False,4992.282,5089.095,2024-03-03 01:23:12.282,2024-03-03 01:24:49.095
LEC,16.0,0 days 00:01:36.673000,False,5089.095,5185.768,2024-03-03 01:24:49.095,2024-03-03 01:26:25.768
LEC,17.0,0 days 00:01:37.302000,False,5185.768,5283.07,2024-03-03 01:26:25.768,2024-03-03 01:28:03.070
LEC,18.0,0 days 00:01:37.438000,False,5283.07,5380.508,2024-03-03 01:28:03.070,2024-03-03 01:29:40.508
LEC,19.0,0 days 00:01:36.821000,False,5380.508,5477.329,2024-03-03 01:29:40.508,2024-03-03 01:31:17.329
LEC,20.0,0 days 00:01:36.794000,False,5477.329,5574.123,2024-03-03 01:31:17.329,2024-03-03 01:32:54.123
LEC,21.0,0 days 00:01:36.977000,False,5574.123,5671.1,2024-03-03 01:32:54.123,2024-03-03 01:34:31.100
LEC,22.0,0 days 00:01:36.796000,False,5671.1,5767.896,2024-03-03 01:34:31.100,2024-03-03 01:36:07.896
LEC,23.0,0 days 00:01:36.987000,False,5767.896,5864.883,2024-03-03 01:36:07.896,2024-03-03 01:37:44.883
LEC,24.0,0 days 00:01:36.924000,False,5864.883,5961.807,2024-03-03 01:37:44.883,2024-03-03 01:39:21.807
LEC,25.0,0 days 00:01:36.760000,False,5961.807,6058.567,2024-03-03 01:39:21.807,2024-03-03 01:40:58.567
LEC,26.0,0 days 00:01:36.810000,False,6058.567,6155.377,2024-03-03 01:40:58.567,2024-03-03 01:42:35.377
LEC,27.0,0 days 00:01:36.831000,False,6155.377,6252.208,2024-03-03 01:42:35.377,2024-03-03 01:44:12.208
LEC,28.0,0 days 00:01:36.907000,False,6252.208,6349.115,2024-03-03 01:44:12.208,2024-03-03 01:45:49.115
LEC,29.0,0 days 00:01:36.963000,False,6349.115,6446.078,2024-03-03 01:45:49.115,2024-03-03 01:47:26.078
LEC,30.0,0 days 00:01:37.158000,False,6446.078,6543.236,2024-03-03 01:47:26.078,2024-03-03 01:49:03.236
LEC,31.0,0 days 00:01:37.031000,False,6543.236,6640.267,2024-03-03 01:49:03.236,2024-03-03 01:50:40.267
LEC,32.0,0 days 00:01:36.941000,False,6640.267,6737.208,2024-03-03 01:50:40.267,2024-03-03 01:52:17.208
LEC,33.0,0 days 00:01:36.741000,False,6737.208,6833.949,2024-03-03 01:52:17.208,2024-03-03 01:53:53.949
LEC,34.0,0 days 00:01:39.614000,False,6833.949,6933.563,2024-03-03 01:53:53.949,2024-03-03 01:55:33.563
LEC,35.0,0 days 00:01:56.166000,False,6933.563,7049.729,2024-03-03 01:55:33.563,2024-03-03 01:57:29.729
LEC,36.0,0 days 00:01:34.090000,True,7049.729,7143.819,2024-03-03 01:57:29.729,2024-03-03 01:59:03.819
LEC,37.0,0 days 00:01:34.897000,False,7143.819,7238.716,2024-03-03 01:59:03.819,2024-03-03 02:00:38.716
LEC,38.0,0 days 00:01:34.783000,False,7238.716,7333.499,2024-03-03 02:00:38.716,2024-03-03 02:02:13.499
LEC,39.0,0 days 00:01:35.087000,False,7333.499,7428.586,2024-03-03 02:02:13.499,2024-03-03 02:03:48.586
LEC,40.0,0 days 00:01:34.859000,False,7428.586,7523.445,2024-03-03 02:03:48.586,2024-03-03 02:05:23.445
LEC,41.0,0 days 00:01:35.028000,False,7523.445,7618.473,2024-03-03 02:05:23.445,2024-03-03 02:06:58.473
LEC,42.0,0 days 00:01:34.982000,False,7618.473,7713.455,2024-03-03 02:06:58.473,2024-03-03 02:08:33.455
LEC,43.0,0 days 00:01:35.192000,False,7713.455,7808.647,2024-03-03 02:08:33.455,2024-03-03 02:10:08.647
LEC,44.0,0 days 00:01:35.051000,False,7808.647,7903.698,2024-03-03 02:10:08.647,2024-03-03 02:11:43.698
LEC,45.0,0 days 00:01:35.220000,False,7903.698,7998.918,2024-03-03 02:11:43.698,2024-03-03 02:13:18.918
LEC,46.0,0 days 00:01:35.058000,False,7998.918,8093.976,2024-03-03 02:13:18.918,2024-03-03 02:14:53.976
