Driver,LapNumber,LapTime,IsPersonalBest,LapStartTime_seconds,LapFinishTime_seconds,LapStartTime_KST,LapFinishTime_KST
LEC,13.0,0 days 00:01:22.222000,False,4527.672,4609.894,2024-03-24 14:15:27.672,2024-03-24 14:16:49.894
LEC,14.0,0 days 00:01:21.952000,False,4609.894,4691.846,2024-03-24 14:16:49.894,2024-03-24 14:18:11.846
LEC,15.0,0 days 00:01:21.735000,True,4691.846,4773.581,2024-03-24 14:18:11.846,2024-03-24 14:19:33.581
LEC,16.0,0 days 00:01:22.247000,False,4773.581,4855.828,2024-03-24 14:19:33.581,2024-03-24 14:20:55.828
LEC,17.0,0 days 00:01:37.435000,False,4855.828,4953.263,2024-03-24 14:20:55.828,2024-03-24 14:22:33.263
LEC,18.0,0 days 00:01:28.896000,False,4953.263,5042.159,2024-03-24 14:22:33.263,2024-03-24 14:24:02.159
LEC,19.0,0 days 00:01:21.881000,False,5042.159,5124.04,2024-03-24 14:24:02.159,2024-03-24 14:25:24.040
LEC,20.0,0 days 00:01:21.885000,False,5124.04,5205.925,2024-03-24 14:25:24.040,2024-03-24 14:26:45.925
LEC,21.0,0 days 00:01:22.058000,False,5205.925,5287.983,2024-03-24 14:26:45.925,2024-03-24 14:28:07.983
LEC,22.0,0 days 00:01:21.722000,True,5287.983,5369.705,2024-03-24 14:28:07.983,2024-03-24 14:29:29.705
LEC,23.0,0 days 00:01:21.932000,False,5369.705,5451.637,2024-03-24 14:29:29.705,2024-03-24 14:30:51.637
LEC,24.0,0 days 00:01:21.852000,False,5451.637,5533.489,2024-03-24 14:30:51.637,2024-03-24 14:32:13.489
LEC,25.0,0 days 00:01:21.951000,False,5533.489,5615.44,2024-03-24 14:32:13.489,2024-03-24 14:33:35.440
LEC,26.0,0 days 00:01:22.042000,False,5615.44,5697.482,2024-03-24 14:33:35.440,2024-03-24 14:34:57.482
LEC,27.0,0 days 00:01:21.822000,False,5697.482,5779.304,2024-03-24 14:34:57.482,2024-03-24 14:36:19.304
LEC,28.0,0 days 00:01:21.969000,False,5779.304,5861.273,2024-03-24 14:36:19.304,2024-03-24 14:37:41.273
LEC,29.0,0 days 00:01:22.433000,False,5861.273,5943.706,2024-03-24 14:37:41.273,2024-03-24 14:39:03.706
LEC,30.0,0 days 00:01:22.284000,False,5943.706,6025.99,2024-03-24 14:39:03.706,2024-03-24 14:40:25.990
LEC,31.0,0 days 00:01:21.996000,False,6025.99,6107.986,2024-03-24 14:40:25.990,2024-03-24 14:41:47.986
LEC,32.0,0 days 00:01:21.841000,False,6107.986,6189.827,2024-03-24 14:41:47.986,2024-03-24 14:43:09.827
LEC,33.0,0 days 00:01:22.022000,False,6189.827,6271.849,2024-03-24 14:43:09.827,2024-03-24 14:44:31.849
LEC,34.0,0 days 00:01:35.962000,False,6271.849,6367.811,2024-03-24 14:44:31.849,2024-03-24 14:46:07.811
LEC,35.0,0 days 00:01:27.951000,False,6367.811,6455.762,2024-03-24 14:46:07.811,2024-03-24 14:47:35.762
LEC,36.0,0 days 00:01:21.942000,False,6455.762,6537.704,2024-03-24 14:47:35.762,2024-03-24 14:48:57.704
LEC,37.0,0 days 00:01:20.688000,True,6537.704,6618.392,2024-03-24 14:48:57.704,2024-03-24 14:50:18.392
LEC,38.0,0 days 00:01:20.949000,False,6618.392,6699.341,2024-03-24 14:50:18.392,2024-03-24 14:51:39.341
LEC,39.0,0 days 00:01:20.909000,False,6699.341,6780.25,2024-03-24 14:51:39.341,2024-03-24 14:53:00.250
